Rotation Angle (rad), Temperature (K)
3.967203202953190289e+00,1.027011970814281057e+02
3.968459840014626927e+00,1.026716597343386894e+02
3.969716477076062677e+00,1.026420620073968877e+02
3.970973114137498428e+00,1.026124038297461141e+02
3.972229751198934178e+00,1.025826851302620355e+02
3.973486388260369928e+00,1.025529058375515064e+02
3.974743025321806567e+00,1.025230658799515169e+02
3.975999662383242317e+00,1.024931651855281416e+02
3.977256299444678067e+00,1.024632036820754593e+02
3.978512936506113817e+00,1.024331812971144871e+02
3.979769573567549568e+00,1.024030979578921006e+02
3.981026210628986206e+00,1.023729535913799680e+02
3.982282847690421956e+00,1.023427481242734416e+02
3.983539484751857707e+00,1.023124814829904636e+02
3.984796121813293457e+00,1.022821535936704578e+02
3.986052758874729207e+00,1.022517643821732491e+02
3.987309395936165846e+00,1.022213137740779274e+02
3.988566032997601596e+00,1.021908016946817384e+02
3.989822670059037346e+00,1.021602280689989755e+02
3.991079307120473096e+00,1.021295928217598288e+02
3.992335944181908847e+00,1.020988958774092481e+02
3.993592581243345485e+00,1.020681371601058061e+02
3.994849218304781235e+00,1.020373165937205613e+02
3.996105855366216986e+00,1.020064341018359073e+02
3.997362492427652736e+00,1.019754896077443789e+02
3.998619129489088486e+00,1.019444830344475150e+02
3.999875766550525125e+00,1.019134143046546939e+02
4.001132403611960875e+00,1.018822833407819246e+02
4.002389040673396181e+00,1.018510900649506965e+02
4.003645677734832375e+00,1.018198343989867567e+02
4.004902314796267682e+00,1.017885162644189307e+02
4.006158951857703876e+00,1.017571355824779289e+02
4.007415588919140070e+00,1.017256922740951097e+02
4.008672225980576265e+00,1.016941862599012865e+02
4.009928863042011571e+00,1.016626174602255048e+02
4.011185500103447765e+00,1.016309857950937783e+02
4.012442137164883071e+00,1.015992911842279085e+02
4.013698774226320154e+00,1.015675335470441922e+02
4.014955411287755460e+00,1.015357128026522133e+02
4.016212048349191654e+00,1.015038288698535638e+02
4.017468685410626961e+00,1.014718816671405790e+02
4.018725322472063155e+00,1.014398711126950730e+02
4.019981959533499349e+00,1.014077971243870877e+02
4.021238596594935544e+00,1.013756596197735718e+02
4.022495233656370850e+00,1.013434585160971153e+02
4.023751870717807044e+00,1.013111937302846570e+02
4.025008507779242350e+00,1.012788651789461625e+02
4.026265144840679433e+00,1.012464727783733309e+02
4.027521781902114739e+00,1.012140164445382595e+02
4.028778418963550934e+00,1.011814960930921501e+02
4.030035056024986240e+00,1.011489116393639591e+02
4.031291693086422434e+00,1.011162629983590477e+02
4.032548330147858628e+00,1.010835500847578601e+02
4.033804967209294823e+00,1.010507728129145590e+02
4.035061604270730129e+00,1.010179310968556763e+02
4.036318241332166323e+00,1.009850248502787196e+02
4.037574878393601630e+00,1.009520539865508368e+02
4.038831515455038712e+00,1.009190184187074095e+02
4.040088152516474018e+00,1.008859180594506455e+02
4.041344789577910213e+00,1.008527528211482434e+02
4.042601426639345519e+00,1.008195226158319429e+02
4.043858063700781713e+00,1.007862273551960897e+02
4.045114700762217907e+00,1.007528669505962853e+02
4.046371337823653214e+00,1.007194413130479234e+02
4.047627974885089408e+00,1.006859503532247260e+02
4.048884611946525602e+00,1.006523939814573652e+02
4.050141249007960909e+00,1.006187721077319566e+02
4.051397886069397103e+00,1.005850846416886242e+02
4.052654523130833297e+00,1.005513314926200650e+02
4.053911160192268603e+00,1.005175125694700142e+02
4.055167797253704798e+00,1.004836277808318101e+02
4.056424434315140992e+00,1.004496770349468733e+02
4.057681071376577187e+00,1.004156602397032572e+02
4.058937708438012493e+00,1.003815773026340992e+02
4.060194345499448687e+00,1.003474281309161000e+02
4.061450982560883993e+00,1.003132126313680459e+02
4.062707619622320188e+00,1.002789307104492593e+02
4.063964256683756382e+00,1.002445822742580219e+02
4.065220893745192576e+00,1.002101672285300822e+02
4.066477530806627882e+00,1.001756854786370923e+02
4.067734167868064077e+00,1.001411369295850164e+02
4.068990804929499383e+00,1.001065214860125678e+02
4.070247441990936466e+00,1.000718390521896453e+02
4.071504079052371772e+00,1.000370895320157274e+02
4.072760716113807966e+00,1.000022728290182812e+02
4.074017353175243272e+00,9.996738884635117017e+01
4.075273990236679467e+00,9.993243748679300609e+01
4.076530627298115661e+00,9.989741865274554300e+01
4.077787264359551855e+00,9.986233224623204308e+01
4.079043901420987162e+00,9.982717816889564233e+01
4.080300538482423356e+00,9.979195632199768795e+01
4.081557175543858662e+00,9.975666660641608985e+01
4.082813812605295745e+00,9.972130892264362956e+01
4.084070449666731051e+00,9.968588317078632599e+01
4.085327086728167245e+00,9.965038925056168750e+01
4.086583723789602551e+00,9.961482706129706344e+01
4.087840360851038746e+00,9.957919650192792460e+01
4.089096997912474940e+00,9.954349747099612955e+01
4.090353634973911134e+00,9.950772986664824771e+01
4.091610272035346441e+00,9.947189358663375458e+01
4.092866909096782635e+00,9.943598852830335488e+01
4.094123546158217941e+00,9.940001458860720618e+01
4.095380183219655024e+00,9.936397166409312831e+01
4.096636820281090330e+00,9.932785965090485547e+01
4.097893457342526524e+00,9.929167844478027405e+01
4.099150094403961830e+00,9.925542794104960365e+01
4.100406731465398025e+00,9.921910803463359230e+01
4.101663368526834219e+00,9.918271862004171169e+01
4.102920005588269525e+00,9.914625959137033817e+01
4.104176642649705720e+00,9.910973084230091956e+01
4.105433279711141914e+00,9.907313226609812773e+01
4.106689916772577220e+00,9.903646375560802539e+01
4.107946553834013415e+00,9.899972520325617609e+01
4.109203190895449609e+00,9.896291650104579674e+01
4.110459827956884915e+00,9.892603754055583920e+01
4.111716465018321109e+00,9.888908821293914286e+01
4.112973102079757304e+00,9.885206840892048774e+01
4.114229739141193498e+00,9.881497801879471865e+01
4.115486376202628804e+00,9.877781693242476990e+01
4.116743013264064999e+00,9.874058503923978947e+01
4.117999650325500305e+00,9.870328222823314945e+01
4.119256287386936499e+00,9.866590838796048502e+01
4.120512924448372694e+00,9.862846340653776167e+01
4.121769561509808888e+00,9.859094717163927157e+01
4.123026198571244194e+00,9.855335957049564399e+01
4.124282835632680388e+00,9.851570048989185580e+01
4.125539472694115695e+00,9.847796981616518508e+01
4.126796109755552777e+00,9.844016743520322166e+01
4.128052746816988083e+00,9.840229323244182069e+01
4.129309383878424278e+00,9.836434709286307054e+01
4.130566020939859584e+00,9.832632890099318956e+01
4.131822658001295778e+00,9.828823854090050816e+01
4.133079295062731973e+00,9.825007589619336557e+01
4.134335932124168167e+00,9.821184085001800668e+01
4.135592569185603473e+00,9.817353328505649301e+01
4.136849206247039668e+00,9.813515308352458533e+01
4.138105843308474974e+00,9.809670012716958354e+01
4.139362480369912056e+00,9.805817429726823775e+01
4.140619117431347362e+00,9.801957547462457399e+01
4.141875754492783557e+00,9.798090353956771992e+01
4.143132391554218863e+00,9.794215837194971641e+01
4.144389028615655057e+00,9.790333985114337167e+01
4.145645665677091252e+00,9.786444785604003016e+01
4.146902302738527446e+00,9.782548226504734146e+01
4.148158939799962752e+00,9.778644295608707182e+01
4.149415576861398947e+00,9.774732980659285886e+01
4.150672213922834253e+00,9.770814269350793779e+01
4.151928850984271335e+00,9.766888149328288193e+01
4.153185488045706641e+00,9.762954608187334316e+01
4.154442125107142836e+00,9.759013633473774973e+01
4.155698762168578142e+00,9.755065212683501841e+01
4.156955399230014336e+00,9.751109333262220957e+01
4.158212036291450531e+00,9.747145982605222514e+01
4.159468673352886725e+00,9.743175148057144952e+01
4.160725310414322031e+00,9.739196816911739063e+01
4.161981947475758226e+00,9.735210976411634931e+01
4.163238584537193532e+00,9.731217613748097506e+01
4.164495221598629726e+00,9.727216716060790702e+01
4.165751858660065921e+00,9.723208270437538658e+01
4.167008495721501227e+00,9.719192263914078467e+01
4.168265132782937421e+00,9.715168683473820010e+01
4.169521769844373615e+00,9.711137516047597273e+01
4.170778406905808922e+00,9.707098748513428177e+01
4.172035043967245116e+00,9.703052367696258784e+01
4.173291681028681310e+00,9.698998360367720295e+01
4.174548318090116616e+00,9.694936713245876092e+01
4.175804955151552811e+00,9.690867412994965946e+01
4.177061592212989005e+00,9.686790446225160167e+01
4.178318229274425200e+00,9.682705799492296705e+01
4.179574866335860506e+00,9.678613459297631039e+01
4.180831503397296700e+00,9.674513412087571851e+01
4.182088140458732006e+00,9.670405644253428079e+01
4.183344777520168201e+00,9.666290142131143170e+01
4.184601414581604395e+00,9.662166892001035023e+01
4.185858051643040589e+00,9.658035880087530245e+01
4.187114688704475896e+00,9.653897092558899828e+01
4.188371325765912090e+00,9.649750515526991990e+01
4.189627962827347396e+00,9.645596135046963582e+01
4.190884599888784479e+00,9.641433937117010089e+01
4.192141236950219785e+00,9.637263907678092778e+01
4.193397874011655979e+00,9.633086032613668692e+01
4.194654511073091285e+00,9.628900297749412118e+01
4.195911148134527480e+00,9.624706688852940317e+01
4.197167785195963674e+00,9.620505191633533570e+01
4.198424422257399868e+00,9.616295791741859489e+01
4.199681059318835175e+00,9.612078474769687375e+01
4.200937696380271369e+00,9.607853226249606848e+01
4.202194333441706675e+00,9.603620031654746469e+01
4.203450970503143758e+00,9.599378876398483840e+01
4.204707607564579064e+00,9.595129745834158541e+01
4.205964244626015258e+00,9.590872625254782236e+01
4.207220881687450564e+00,9.586607499892751605e+01
4.208477518748886759e+00,9.582334354919548502e+01
4.209734155810322953e+00,9.578053175445452894e+01
4.210990792871759147e+00,9.573763946519240164e+01
4.212247429933194454e+00,9.569466653127889799e+01
4.213504066994630648e+00,9.565161280196278426e+01
4.214760704056065954e+00,9.560847812586884231e+01
4.216017341117503037e+00,9.556526235099480004e+01
4.217273978178938343e+00,9.552196532470831869e+01
4.218530615240374537e+00,9.547858689374389485e+01
4.219787252301809843e+00,9.543512690419977673e+01
4.221043889363246038e+00,9.539158520153488041e+01
4.222300526424682232e+00,9.534796163056566343e+01
4.223557163486118426e+00,9.530425603546296998e+01
4.224813800547553733e+00,9.526046825974889032e+01
4.226070437608989927e+00,9.521659814629356333e+01
4.227327074670425233e+00,9.517264553731200749e+01
4.228583711731861428e+00,9.512861027436090922e+01
4.229840348793297622e+00,9.508449219833535437e+01
4.231096985854732928e+00,9.504029114946561663e+01
4.232353622916169122e+00,9.499600696731387472e+01
4.233610259977605317e+00,9.495163949077090138e+01
4.234866897039041511e+00,9.490718855805278054e+01
4.236123534100476817e+00,9.486265400669756787e+01
4.237380171161913012e+00,9.481803567356195117e+01
4.238636808223348318e+00,9.477333339481789665e+01
4.239893445284784512e+00,9.472854700594919564e+01
4.241150082346220707e+00,9.468367634174813929e+01
4.242406719407656901e+00,9.463872123631206534e+01
4.243663356469092207e+00,9.459368152303987642e+01
4.244919993530528401e+00,9.454855703462860106e+01
4.246176630591963708e+00,9.450334760306991200e+01
4.247433267653400790e+00,9.445805305964660192e+01
4.248689904714836096e+00,9.441267323492907337e+01
4.249946541776272291e+00,9.436720795877175760e+01
4.251203178837707597e+00,9.432165706030957608e+01
4.252459815899143791e+00,9.427602036795431673e+01
4.253716452960579986e+00,9.423029770939103855e+01
4.254973090022016180e+00,9.418448891157444791e+01
4.256229727083451486e+00,9.413859380072521787e+01
4.257486364144887681e+00,9.409261220232630762e+01
4.258743001206322987e+00,9.404654394111931026e+01
4.259999638267760069e+00,9.400038884110064430e+01
4.261256275329195375e+00,9.395414672551791568e+01
4.262512912390631570e+00,9.390781741686605244e+01
4.263769549452066876e+00,9.386140073688358143e+01
4.265026186513503070e+00,9.381489650654879142e+01
4.266282823574939265e+00,9.376830454607591037e+01
4.267539460636375459e+00,9.372162467491122584e+01
4.268796097697810765e+00,9.367485671172924810e+01
4.270052734759246960e+00,9.362800047442874529e+01
4.271309371820682266e+00,9.358105578012887804e+01
4.272566008882119348e+00,9.353402244516522046e+01
4.273822645943554654e+00,9.348690028508579530e+01
4.275079283004990849e+00,9.343968911464705229e+01
4.276335920066426155e+00,9.339238874780990329e+01
4.277592557127862349e+00,9.334499899773562959e+01
4.278849194189298544e+00,9.329751967678181757e+01
4.280105831250734738e+00,9.324995059649828022e+01
4.281362468312170044e+00,9.320229156762295020e+01
4.282619105373606239e+00,9.315454240007770181e+01
4.283875742435041545e+00,9.310670290296422991e+01
4.285132379496477739e+00,9.305877288455981500e+01
4.286389016557913934e+00,9.301075215231314530e+01
4.287645653619350128e+00,9.296264051284002505e+01
4.288902290680785434e+00,9.291443777191916809e+01
4.290158927742221628e+00,9.286614373448786353e+01
4.291415564803657823e+00,9.281775820463765569e+01
4.292672201865093129e+00,9.276928098561003821e+01
4.293928838926529323e+00,9.272071187979203444e+01
4.295185475987964629e+00,9.267205068871182050e+01
4.296442113049400824e+00,9.262329721303431995e+01
4.297698750110837018e+00,9.257445125255671314e+01
4.298955387172273213e+00,9.252551260620401763e+01
4.300212024233708519e+00,9.247648107202454071e+01
4.301468661295144713e+00,9.242735644718534616e+01
4.302725298356580019e+00,9.237813852796772096e+01
4.303981935418017102e+00,9.232882710976258522e+01
4.305238572479452408e+00,9.227942198706585941e+01
4.306495209540888602e+00,9.222992295347383163e+01
4.307751846602323909e+00,9.218032980167852486e+01
4.309008483663760103e+00,9.213064232346295057e+01
4.310265120725196297e+00,9.208086030969639069e+01
4.311521757786632492e+00,9.203098355032966538e+01
4.312778394848067798e+00,9.198101183439035822e+01
4.314035031909503992e+00,9.193094494997795607e+01
4.315291668970939298e+00,9.188078268425904582e+01
4.316548306032376381e+00,9.183052482346245426e+01
4.317804943093811687e+00,9.178017115287433114e+01
4.319061580155247881e+00,9.172972145683320377e+01
4.320318217216683188e+00,9.167917551872504589e+01
4.321574854278119382e+00,9.162853312097828962e+01
4.322831491339554688e+00,9.157779404505879484e+01
4.324088128400991771e+00,9.152695807146477591e+01
4.325344765462427077e+00,9.147602497972178526e+01
4.326601402523863271e+00,9.142499454837755479e+01
4.327858039585298577e+00,9.137386655499685162e+01
4.329114676646734772e+00,9.132264077615631948e+01
4.330371313708170966e+00,9.127131698743929178e+01
4.331627950769607160e+00,9.121989496343051940e+01
4.332884587831042467e+00,9.116837447771094105e+01
4.334141224892478661e+00,9.111675530285235425e+01
4.335397861953913967e+00,9.106503721041210042e+01
4.336654499015351050e+00,9.101321997092769323e+01
4.337911136076786356e+00,9.096130335391141841e+01
4.339167773138222550e+00,9.090928712784491950e+01
4.340424410199657856e+00,9.085717106017372657e+01
4.341681047261094051e+00,9.080495491730175672e+01
4.342937684322530245e+00,9.075263846458578598e+01
4.344194321383966439e+00,9.070022146632990712e+01
4.345450958445401746e+00,9.064770368577990212e+01
4.346707595506837940e+00,9.059508488511761470e+01
4.347964232568273246e+00,9.054236482545533704e+01
4.349220869629709441e+00,9.048954326683002591e+01
4.350477506691145635e+00,9.043661996819764681e+01
4.351734143752580941e+00,9.038359468742737590e+01
4.352990780814017135e+00,9.033046718129575936e+01
4.354247417875453330e+00,9.027723720548094377e+01
4.355504054936889524e+00,9.022390451455675020e+01
4.356760691998324830e+00,9.017046886198679090e+01
4.358017329059761025e+00,9.011693000011848653e+01
4.359273966121196331e+00,9.006328768017714026e+01
4.360530603182632525e+00,9.000954165225985548e+01
4.361787240244068720e+00,8.995569166532953886e+01
4.363043877305504914e+00,8.990173746720877546e+01
4.364300514366940220e+00,8.984767880457368960e+01
4.365557151428376415e+00,8.979351542294780586e+01
